"API","LATERAL_LENGTH_BLEND","PROP_PER_FOOT","WATER_PER_FOOT","OIL_CUM_3MOS","OIL_CUM_6MOS","OIL_CUM_12MOS","GOR_30","GOR_60","GOR_90","BasinName","StateName","CountyName","LatWGS84","LonWGS84","BottomHoleLatitude","BottomHoleLongitude","CongMeridianName","formation_alias","operator_alias","OIL_CUM_3MOS_NEIGH","OIL_CUM_6MOS_NEIGH","OIL_CUM_12MOS_NEIGH","case","neighbors_count","GOR_30_NEIGH","GOR_60_NEIGH","GOR_90_NEIGH","WATER_PER_FOOT_NEIGH","PROP_PER_FOOT_NEIGH","neigh_count","my_qi","my_di","my_b","p10rawcurve_seg1","p10rawcurve_seg2","p10rawcurve_seg3","p10rawcurve_seg4","p50rawcurve_seg1","p50rawcurve_seg2","p50rawcurve_seg3","p50rawcurve_seg4","p90rawcurve_seg1","p90rawcurve_seg2","p90rawcurve_seg3","p90rawcurve_seg4","month_1","month_2","month_3","month_4","month_5","month_6","month_7","month_8","month_9","month_10","month_11","month_12"
"35017243730000",4741,714.6365,1372.439,2096,4380,8573,42667.6714393369,44261.7419060648,46237.7020983832,"ANADARKO BASIN","OKLAHOMA","CANADIAN",35.666813014,-98.261433796,35.65325,-98.2628,"INDIAN 1870","WOODFORD","CIMAREX",2507.25,4998.08333333333,9350.08333333333,2,12,49677.3772039507,50595.627694485,49345.7291386466,1450.57958333333,774.852175,12,1556.5778577877,0.631643593426071,1.3,25747.99,17016.2166666667,11451.2766666667,26342.8433333333,17371.05,11494.6,8044.7,18379.25,12731.6966666667,7337.12333333333,5111.6,11815.2633333333,1887.33333333333,1348.2,1244.9,1244.9,992.466666666667,909.7,886.866666666667,1073.63333333333,1050.73333333333,988.466666666667,911.1,779.233333333333
"35017244470000",3993,843.159,1783.521,6555,10550,14316,36297.9535206382,44484.8684210526,46944.0393151554,"ANADARKO BASIN","OKLAHOMA","CANADIAN",35.56637862,-98.208448792,35.58013,-98.20795,"INDIAN 1870","WOODFORD","DEVON",4351.85714285714,7810.30952380952,12558.2857142857,3,42,52506.3575626212,57494.7999858316,60719.3533378851,1379.72487619048,703.314335714286,42,3374.76741548481,0.578898387641674,1.3,47779.6533333333,22579.3333333333,15836.4933333333,39219.14,32598.05,15851.1833333333,11817.15,28293.8333333333,18796.6033333333,9349.30333333333,7195.61666666667,16971.2533333333,3488.23333333333,3273.46666666667,3109.06666666667,2858.8,2651.33333333333,2514.16666666667,2255.46666666667,1981.83333333333,1847.7,1817.43333333333,1843.86666666667,1723.9
"35017244160000",4664,756.4821,1601.097,6724,10983,14787,33999.7620747085,40417.5317185698,42341.9188667096,"ANADARKO BASIN","OKLAHOMA","CANADIAN",35.580882347,-98.193923904,35.5659,-98.19402,"INDIAN 1870","WOODFORD","DEVON",4711.6,8232.3,14486.5,1,10,33449.1207495276,36829.8650440604,39098.9607538121,1335.43075,714.14708,10,4516.51596411398,0.932424461961803,1.3,35957.6733333333,19730.5866666667,14707.2066666667,35100.3333333333,24753.6833333333,12396.5166666667,9571.41666666667,22457.7,17860.4166666667,9284.70666666667,7170.52666666667,16865.9266666667,4763.36666666667,3413.1,2783.03333333333,2656.13333333333,2840.93333333333,2747.9,2491.56666666667,2149.3,1414.8,1304.7,1327.6,1343.53333333333
"35017244270000",4578,736.2294,1416.535,3855,6959,12441,28688.3206634416,29301.8248175182,31136.2179487179,"ANADARKO BASIN","OKLAHOMA","CANADIAN",35.595398608,-98.166818365,35.60878,-98.16466,"INDIAN 1870","WOODFORD","CIMAREX",3751.81818181818,6372.81818181818,10320.9090909091,3,11,39908.4559591047,37993.8406221229,40545.0458598854,1269.21969090909,671.363490909091,11,1346.64751644181,0.682851990563307,1.3,26358.2666666667,11541.5333333333,9065.46666666667,20291,20814.9,9839.56666666667,8089.96666666667,17700.6333333333,13854.6,6586.1,4210.06666666667,10652.2,1383.73333333333,1292.5,1209.56666666667,973.566666666667,980,888.333333333333,854.333333333333,798.266666666667,776.133333333333,714.5,625.166666666667,624.5
"35017245100000",4622,731.679,1469.551,6646,9424,14025,56519.7393637409,58114.4990665837,58575.2332229913,"ANADARKO BASIN","OKLAHOMA","CANADIAN",35.566470795,-98.178491102,35.57983,-98.17824,"INDIAN 1870","WOODFORD","CIMAREX",4850.06666666667,7350.73333333333,11265.8666666667,3,15,48203.7507736226,48007.2354948377,50682.9688872502,1300.57084,639.631433333333,15,4937.3801931259,0.892326348721674,1.3,34089.4733333333,16405.62,12130.56,29229.1133333333,25663.8333333333,11230,8790.06666666667,20541.9333333333,15735.1133333333,7693.16666666667,6195.28,14257.22,4915.33333333333,4423.66666666667,3637.36666666667,3335.66666666667,2726.8,2347.03333333333,2389.63333333333,1957.43333333333,2168.13333333333,2168.13333333333,1937.6,1815.63333333333
"35017243360000",4714,986.4655,1583.577,4216,7914,13886,25038.2819794585,24423.2604873147,23740.6960716747,"ANADARKO BASIN","OKLAHOMA","CANADIAN",35.666555862,-98.249489524,35.65327,-98.24916,"INDIAN 1870","WOODFORD","CIMAREX",3913.23076923077,7576.76923076923,13809.1538461538,2,13,32331.8426053677,32775.3118749008,32442.6467969594,1447.93361538462,863.093969230769,13,1742.84792389302,0.859304411100882,1.3,20142.9133333333,15078.08,9550.98666666667,25898.3,16391.4,9122.76666666667,6839.28333333333,16861.3833333333,9837.76666666667,6811.68,4346.91333333333,11608.46,1787.73333333333,1453.23333333333,1352.06666666667,1352.06666666667,1006,924.3,844.3,783.866666666667,817.9,759.633333333333,728.533333333333,609.433333333333
"35011234790000",4943,576.5278,1078.284,1561,3519,5756,79141.7989417989,75723.9976757699,73840.2342116269,"ANADARKO BASIN","OKLAHOMA","BLAINE",35.666676319,-98.316193131,35.65315,-98.31589,"INDIAN 1870","WOODFORD","CIMAREX",1745.86363636364,3297.18181818182,5729,3,22,82126.5418857239,78829.7160272523,77713.5068638135,1207.96569545455,662.3079,22,2116.92594797818,0.735071044629282,1.3,25267.6,13554.2766666667,9293.39,24545.8633333333,18741.7166666667,10761.4,7033.9,18983.3333333333,13605.8266666667,7898.51,5173.64333333333,13975.7133333333,2492.96666666667,1851.06666666667,1541.03333333333,1449.16666666667,1343.36666666667,1185.53333333333,1140.83333333333,1043.76666666667,1023.33333333333,981.433333333333,851.666666666667,1050.5
"35011234860000",4624,578.2706,1089.578,1778,3308,6040,76445.4787234043,74568.1137724551,70383.5616438356,"ANADARKO BASIN","OKLAHOMA","BLAINE",35.666676531,-98.318271012,35.65311,-98.31979,"INDIAN 1870","WOODFORD","CIMAREX",1703.4,3274.85,5712.25,3,20,80972.5554692113,77981.2208607441,77078.3718404913,1199.792715,665.443675,20,1514.99196592055,0.613420866037203,1.3,24368.81,13537.0566666667,8714.19333333334,20564.77,18018.3333333333,10508.55,6747.43333333333,16050.2833333333,12816.1666666667,7724.36666666667,4942.85333333333,11657.1466666667,1916.23333333333,1404.53333333333,1132.16666666667,1060.93333333333,973.466666666667,871.466666666667,852.366666666667,775.266666666667,766.766666666667,741.366666666667,628.666666666667,822.066666666667
"33053032040000",9685,231.722,178.7534,5304,5304,57972,1822.9160002559,1937.07448737058,1892.03658264555,"WILLISTON BASIN","NORTH DAKOTA","MCKENZIE",47.933369234,-102.916713083,47.90585,-102.91365,"FIFTH PRINCIPAL MERIDIAN 1815","BAKKEN","CONOCOPHILLIPS",42440.8,67479.5,109349.3,6,10,1625.99158770833,1647.72449536583,1611.62462744656,253.16391,326.54865,3,903.074423318974,0.996887235675607,1.3,9784.40666666667,3199.50666666667,4410.62,7655.79666666667,7612.7,2561,2208.7,4801.78333333333,6192.40666666667,1469.21333333333,1535.98,3023.69,949.8,653,376.333333333333,327.133333333333,304.333333333333,178.766666666667,265.233333333333,304.533333333333,45.2333333333333,177.5,0,14.0333333333333
"35017244550000",4549,629.7322,1290.11,1751,3153,5282,97816.4556962025,91405.7971014493,90967.7765843179,"ANADARKO BASIN","OKLAHOMA","CANADIAN",35.653382579,-98.297201766,35.66683,-98.2965,"INDIAN 1870","WOODFORD","CIMAREX",1922.6,3610,6268.8,3,25,78355.9515079203,76509.2876767896,75296.703685334,1302.59664,685.237892,25,2007.27240203768,0.78206247406773,1.3,26822.58,16964.2333333333,11333.1666666667,28914.2566666667,19967.7333333333,11390.9333333333,7608.26666666667,19432.45,13876.1,8414.32666666667,5446.25333333333,14157.38,2575.83333333333,1628.83333333333,1441.4,1229.8,1111.43333333333,980.133333333333,1151.56666666667,1020.3,937.7,869.3,870.966666666667,726.766666666667
"35017244570000",4483,624.1447,1252.759,1565,2845,4821,121424.942263279,115004.261363636,113206.859009254,"ANADARKO BASIN","OKLAHOMA","CANADIAN",35.653464419,-98.305275579,35.6669,-98.30615,"INDIAN 1870","WOODFORD","CIMAREX",1778.79166666667,3384.41666666667,5906.29166666667,3,24,78801.6985536783,76462.9792448103,75423.0487861211,1237.59705416667,670.821395833333,24,3114.92411204933,0.985785812838442,1.3,25251.7866666667,15368.31,10328.2833333333,26261.06,19114.3166666667,11104.7833333333,7354.96666666667,18857.7166666667,13726.2133333333,8011.14333333333,5239.79,13562.7,3505.13333333333,1892.4,1534.5,1308.3,1202.66666666667,1369.8,1067.43333333333,987.4,958.466666666667,894.9,884.266666666667,738.733333333333
"35017245220000",4679,738.6941,12.11491,3539,6128,14178,54513.4825014343,53365.7870791629,54450.3368832862,"ANADARKO BASIN","OKLAHOMA","CANADIAN",35.609857671,-98.214206001,35.62361,-98.21581,"INDIAN 1870","WOODFORD","DEVON",6180,11066.5454545455,18473.1818181818,2,11,44501.1637248981,50150.5385104393,53919.072350639,862.654584545455,572.484609090909,11,3134.93839585467,0.700557001909951,1.3,35333.3333333333,17780.8,13435.7,31993.3333333333,29295.9666666667,15623.5666666667,11246.0333333333,27562.2333333333,23214.1,12474.8333333333,8887.93333333333,21886.1333333333,3167.23333333333,2697.66666666667,2485.96666666667,2566.26666666667,2459.83333333333,2155.8,2104.6,1867.7,1899.36666666667,1751.36666666667,1491.33333333333,1584.33333333333
"35017243300000",4891,829.6137,1460.011,4448,8759,15535,17115.8012700784,20032.1100917431,22018.6697782964,"ANADARKO BASIN","OKLAHOMA","CANADIAN",35.666895881,-98.239610561,35.65306,-98.2393,"INDIAN 1870","WOODFORD","CIMAREX",5989.16666666667,11176.25,20103.4166666667,2,12,22100.6477787051,20684.7256563749,20557.3406123855,1631.60583333333,1050.34215833333,12,1376.61613548509,0.814513512739036,1.3,23334.9566666667,16806.3166666667,10150.69,27456.5566666667,17081.7833333333,10243.3,7530.18333333333,18203.0833333333,9504.77333333333,6121.60666666667,4790.56666666667,11075.7066666667,1527.3,1238.46666666667,1008.23333333333,899.533333333333,899.533333333333,753.366666666667,700.566666666667,613.6,609.533333333333,563.5,549.1,542.133333333333
"35017244390000",4642,753.5941,1588.495,7080,11659,16657,26837.3686614893,31404.2950513539,34930.2893419607,"ANADARKO BASIN","OKLAHOMA","CANADIAN",35.580881947,-98.193755699,35.56594,-98.19216,"INDIAN 1870","WOODFORD","DEVON",4676,8164.7,14299.5,1,10,34165.3600908495,37731.188710782,39840.123706287,1336.69095,714.43588,10,3714.46848473591,0.91619477679179,1.3,37676.0833333333,19730.5866666667,14707.2066666667,35100.3333333333,24976.4666666667,12445.8833333333,9647.81666666667,22598.15,17860.4166666667,9284.70666666667,7170.52666666667,16865.9266666667,3916.46666666667,2810.33333333333,2810.33333333333,2223.43333333333,2276.76666666667,2201.16666666667,1980.7,1720.16666666667,995,1163.13333333333,858.9,980.833333333333
"35051236320000",4899,541.2312,639.7025,7860,14790,20556,35052.258934592,23641.7767566533,27142.8753180662,"ANADARKO BASIN","OKLAHOMA","GRADY",34.737632702,-97.673085201,34.75371,-97.67266,"INDIAN 1870","WOODFORD","NEWFIELD",11500.4545454545,21490.2727272727,34228,6,11,24695.6653097211,24665.5823000148,26255.2245942845,1098.51134545455,631.458136363636,8,2664.26561998514,0.482656871863579,1.3,59362.1966666667,33786.3333333333,23048.5233333333,57897.8533333333,43693.1166666667,24283.1666666667,16659.9,41745.0166666667,25751.6466666667,15517.3133333333,4825.88,20706.6566666667,3465.5,650.533333333333,2995.4,2657.26666666667,2533.4,2329.53333333333,1956.3,1385.06666666667,2058.3,2114.5,1865.6,1736.83333333333
"35017244370000",4838,693.8115,1394.393,1120,2866,5255,89979.797979798,94053.0035335689,86273.734939759,"ANADARKO BASIN","OKLAHOMA","CANADIAN",35.6667175,-98.294714293,35.65318,-98.2944,"INDIAN 1870","WOODFORD","CIMAREX",1937.25,3652.96428571429,6427.60714285714,3,28,75161.0063412627,73535.3457390653,72796.1159299681,1303.45503571429,684.441135714286,28,2067.35613617229,0.73548035389075,1.3,26488.03,16872.1333333333,11224.7066666667,28712.4866666667,19201.6333333333,11198.7833333333,7603.13333333333,19199.8833333333,13853.3966666667,8374.25333333333,5523.08666666667,14200.24,2375.46666666667,2060.7,1531.1,1388.16666666667,1129.96666666667,1025.06666666667,1122.46666666667,1034,1035.1,950.833333333333,906.633333333333,881.733333333333
"35137268200000",3367,771.6377,1546.537,12676,26220,32337,27515.1943462898,28082.8337014831,28548.7550729407,"ANADARKO BASIN","OKLAHOMA","STEPHENS",34.638431931,-97.636837061,34.65157,-97.6362,"INDIAN 1870","WOODFORD","CONTINENTAL",22484.5555555556,34961,49934.9444444444,6,18,24838.4982854528,28382.6967826952,32199.3643389881,1083.78762222222,757.407205555556,17,6977.03657105044,0.859674271753495,1.3,113582.513333333,60309.5933333333,45683.4666666667,104250.393333333,66312.4,29615.7666666667,24979.9666666667,53307.1,33090.0266666667,8154.28666666667,3739.91333333333,11779.6133333333,6489,5376.93333333333,5486,5106.06666666667,4715.23333333333,4400.36666666667,4101.5,3956.33333333333,3625.03333333333,3512.66666666667,4060.06666666667,3366.36666666667
"33025007650000",9413,368.7851,248.4151,3497,8068,53420,598.037841625788,831.578947368421,692.625206384149,"WILLISTON BASIN","NORTH DAKOTA","DUNN",47.532154869,-102.824280068,47.55949,-102.82435,"FIFTH PRINCIPAL MERIDIAN 1815","THREE FORKS","CONOCOPHILLIPS",23317.8181818182,45251,74975.5454545455,6,11,1063.01249338677,868.767768806907,819.67374829144,216.797027272727,338.503481818182,11,234.389837418302,0.909710708290081,1.3,5673.72,2411.70333333333,2041.19,4909.64,2540.75,1256.75,1314.33333333333,2706.81666666667,835.246666666667,674.64,796.706666666667,1523.10666666667,284.466666666667,279.066666666667,107.666666666667,19,15.8333333333333,111,160.5,68.3333333333333,164.8,59.2666666666667,0,8.9
"35137269860000",7437,814.8248,987.0435,29118,44804,57304,23307.1921656767,23680.5769315334,24743.3001909528,"ANADARKO BASIN","OKLAHOMA","STEPHENS",34.631117789,-97.632513679,34.65205,-97.63146,"INDIAN 1870","WOODFORD","NEWFIELD",24353.3,36570.9,50497.1,2,10,21985.6908421917,26915.2296054875,32868.2213024967,903.80098,775.50766,10,8222.15947881922,0.675450920870976,1.3,115574.463333333,61910.6266666667,46434.79,106551.69,90886.5833333333,51726.3166666667,40060.7833333333,90262.2166666667,45268.2366666667,17695.7366666667,15485.2666666667,32347.3633333333,9678.7,8271.96666666667,7101.1,5373.1,2320.13333333333,1604.6,7688.76666666667,6017.96666666667,6731.43333333333,6909.13333333333,6511.56666666667,5091.8
"33025011960000",9999,330.4849,270.292,31663,50698,70808,1289.98109640832,961.269755138031,849.421571508723,"WILLISTON BASIN","NORTH DAKOTA","DUNN",47.732583288,-102.356508864,47.7037,-102.35564,"FIFTH PRINCIPAL MERIDIAN 1815","BAKKEN","EXXON",25383.7,46895,79018.1,6,10,915.81068427733,832.166539275613,844.506686240229,212.336581,311.09921,5,771.326552978686,0.999999998801412,1.3,3270.66666666667,1643.98,1098.17,2685.99333333333,1925.96666666667,1115.93333333333,777.033333333333,1874.05,888.053333333333,653.526666666667,377.883333333333,1049.90333333333,796.133333333333,148.666666666667,114.966666666667,79.4666666666667,95.2666666666667,209.4,179.033333333333,60.2,153.6,82.0666666666667,173.5,251.266666666667
"35017243560000",4793,682.9118,1320.017,1685,3504,6614,48653.5433070866,56471.3375796178,54033.9061774268,"ANADARKO BASIN","OKLAHOMA","CANADIAN",35.666824135,-98.265283146,35.65326,-98.26499,"INDIAN 1870","WOODFORD","CIMAREX",2541.5,5071.08333333333,9513.33333333333,2,12,49178.5545483049,49578.1613883556,48696.045465393,1454.94808333333,777.4959,12,1356.89849952029,0.652139133228094,1.3,25747.99,17016.2166666667,11451.2766666667,26342.8433333333,17888.75,11602.1,8142.93333333333,18527.8333333333,12765.3433333333,7422.89666666667,5112.42,11901.8566666667,1441.76666666667,1218.03333333333,1218.03333333333,1089.13333333333,1002.2,919.233333333333,891.9,816.866666666667,794.966666666667,750.4,643.466666666667,712.266666666667
"35017243400000",4796,1203.42,1885.569,5329,12673,23106,22229.502452698,22963.7888317134,24001.7701525054,"ANADARKO BASIN","OKLAHOMA","CANADIAN",35.666804744,-98.218515266,35.6529,-98.21965,"INDIAN 1870","WOODFORD","CIMAREX",5419.17647058824,10329.2941176471,18964.2352941176,3,17,22266.3538034422,24191.7804769996,27407.5636180414,1724.71023529412,1107.74940588235,17,2052.72232195329,0.611150864066968,1.3,23840.08,16064.0466666667,10024.8033333333,26585.5566666667,17971.0666666667,10799.0333333333,7887.23333333333,19090.9666666667,10598.1,6547.71333333333,4819.00333333333,11517.0166666667,2114.76666666667,1901.6,1859.26666666667,1701.26666666667,1657.7,1516.43333333333,1278.76666666667,1354.46666666667,1238.86666666667,1220.06666666667,1140.86666666667,1116.9
"35017245020000",4407,779.4569,1499.26,4936,7110,11965,35566.6092943201,32450.3646677472,30200.9845288326,"ANADARKO BASIN","OKLAHOMA","CANADIAN",35.609792826,-98.194839221,35.62355,-98.19634,"INDIAN 1870","WOODFORD","CAMINO NATURAL RESOURCES LLC",7810.86666666667,11640.6,19856.7333333333,5,15,26376.3481842136,27007.3518158573,30371.7328708592,1139.33214133333,734.930693333333,15,2688.56516305776,0.746810918492604,1.3,32863.4333333333,16569.3066666667,12305.6266666667,28229,25137.3333333333,12201.9333333333,9801.36666666667,21534.8666666667,14344.4733333333,6739.7,5100.91333333333,11461.2066666667,3444.03333333333,1895.13333333333,1818.46666666667,1636.66666666667,1622.46666666667,2029.26666666667,1255.33333333333,1263.76666666667,1623.5,1606.43333333333,1491.46666666667,1478.06666666667
"35017245120000",4663,732.5162,1458.643,8639,8639,14678,37825.7437765634,37403.2180209171,38530.3854612802,"ANADARKO BASIN","OKLAHOMA","CANADIAN",35.609941308,-98.199839099,35.62355,-98.19785,"INDIAN 1870","WOODFORD","CAMINO NATURAL RESOURCES LLC",6811.66666666667,10523.8666666667,19385.6,5,15,30087.4017661198,30611.9250094122,33519.6405850436,1157.31235113333,727.514766666667,15,4288.53129874021,0.932407668666237,1.3,34221.84,17696.44,13161.0466666667,30179.9333333333,28209.7666666667,15281,11532.2666666667,26235.0333333333,19042.76,10537.12,7958.8,18121.4333333333,4153.26666666667,3595.43333333333,3346.76666666667,2850,2628.7,1625.63333333333,1991.26666666667,2036.9,1348.83333333333,1344.9,1262.83333333333,1247.23333333333
"35017245010000",4447,720.7445,1608.382,5060,5451,10951,39436.1471861472,36724.6099096633,52799.6167533534,"ANADARKO BASIN","OKLAHOMA","CANADIAN",35.609942107,-98.200175511,35.62358,-98.20167,"INDIAN 1870","WOODFORD","CAMINO NATURAL RESOURCES LLC",7050.26666666667,10736.4,19634.0666666667,5,15,29980.0415388142,30657.1655501625,32568.3584989054,1147.32975113333,728.299546666667,15,2458.32349022555,0.603818675129649,1.3,34468.92,17637.0266666667,13166.5533333333,30134.6133333333,28449.6,14897.7333333333,11666.3333333333,26051.9333333333,19248.7,10537.12,7958.8,18121.4333333333,2429.26666666667,2042.56666666667,1957.4,1775.96666666667,1733.06666666667,2378.06666666667,1408,1475.3,1844.2,1828.23333333333,1693.7,1657.43333333333
"35017244100000",4665,674.0971,1542.607,5815,12152,24795,23387.182028411,40124.5337159254,47253.0654839551,"ANADARKO BASIN","OKLAHOMA","CANADIAN",35.580891135,-98.198129047,35.56592,-98.19796,"INDIAN 1870","WOODFORD","DEVON",4708.53846153846,7967.38461538462,13438.4615384615,1,13,35713.8456676438,38234.016905953,39912.9272875164,1332.95511538462,704.606415384615,13,4511.76945840488,0.848521516729595,1.3,35137.2466666667,16045.9866666667,13350.31,30042.2666666667,24905.4333333333,13002.7666666667,9711.88333333333,23226.2333333333,18072.2266666667,9058.90666666667,7142.00666666667,16620.7,4719.53333333333,4602.73333333333,2752.46666666667,2502.03333333333,2746.73333333333,2329.13333333333,2498.16666666667,2221.13333333333,1981.1,1935,1937.36666666667,2055.7
"35017244400000",4923,526.5095,1031.291,2245,3741,6168,54768.4210526316,63236.8983957219,73303.5315154224,"ANADARKO BASIN","OKLAHOMA","CANADIAN",35.667832667,-98.312338909,35.65315,-98.31189,"INDIAN 1870","WOODFORD","CIMAREX",1714.77272727273,3287.09090909091,5710.27272727273,3,22,83234.4226988679,79397.3114490727,77737.9024409137,1210.10174090909,664.581459090909,22,1854.58593038776,0.740700852531221,1.3,25324.4666666667,13554.2766666667,9293.39,24545.8633333333,18931.8666666667,10911.0666666667,6996.38333333333,19095.4833333333,13621.6966666667,7898.51,5173.64333333333,13975.7133333333,2081.2,1860.56666666667,1524.23333333333,1260.63333333333,1154.8,1056.9,936,917.733333333333,839.833333333333,839.5,809.1,699.933333333333
"35017243270000",4709,1308.557,1974.992,2621,6019,12393,26145.6780923994,26987.9938877974,27982.4255858138,"ANADARKO BASIN","OKLAHOMA","CANADIAN",35.666707661,-98.213613579,35.65322,-98.21557,"INDIAN 1870","WOODFORD","CIMAREX",5838,11133.1333333333,20302.8,3,15,20449.6515280168,23854.4282086935,28117.9423175751,1738.91573333333,1114.77362666667,15,2238.13737213423,0.8243499637301,1.3,24692.28,16430.7866666667,10395.95,27326.2866666667,18381.8333333333,11151.5333333333,8323.46666666667,19904.6,12244.52,6778.74,5035.70333333333,12103.2266666667,2339.16666666667,1781.9,1770.16666666667,1668.83333333333,1437.63333333333,1374.43333333333,1294.26666666667,1098.43333333333,1150.23333333333,1047.56666666667,1028.83333333333,938.866666666667
"35017243820000",4776,793.2685,1660.56,1858,3695,7077,69301.9648397104,74918.6320754717,73502.2321428571,"ANADARKO BASIN","OKLAHOMA","CANADIAN",35.666858901,-98.277477823,35.65331,-98.27653,"INDIAN 1870","WOODFORD","CIMAREX",2169.91666666667,4096.83333333333,7376.66666666667,2,12,68516.4939963082,67746.3479308707,66253.8239525315,1414.01333333333,705.172583333333,12,1749.37134682708,0.412830501257702,1.3,28375.21,17833.12,11641.53,30095.25,21143.0833333333,12994.6666666667,8858.06666666667,22303.2,14955.34,9977.09666666667,6872.82,17223.2833333333,2233.83333333333,2001.56666666667,1252.76666666667,1354.86666666667,1254.76666666667,1266.96666666667,1332.86666666667,1278.66666666667,1181.16666666667,1105.46666666667,1072.43333333333,967.433333333333
"35051236300000",4874,561.2554,730.3217,10478,14602,18902,29199.7222865078,29226.7634326458,30641.8209581981,"ANADARKO BASIN","OKLAHOMA","GRADY",34.737643423,-97.680119488,34.75372,-97.67969,"INDIAN 1870","WOODFORD","NEWFIELD",12728.8571428571,23602.2142857143,36508.0714285714,6,14,27132.3107209335,26270.8058650138,28482.5989484763,1147.18002142857,668.23775,9,3579.78883854071,0.719857167803118,1.3,60414.4466666667,33581.0133333333,24685.8333333333,59479.6866666667,45782.7666666667,24652.4666666667,17554.1666666667,43077.6,25570.8533333333,15762.7866666667,5368.60666666667,21546.78,4205.73333333333,3445.83333333333,3050.6,2547.03333333333,2373.9,2171.9,1810.63333333333,1204.96666666667,2069.73333333333,1733.73333333333,716.166666666667,1256.96666666667
"35017243790000",4497,783.2881,1640.999,2428,4319,7701,57438.0222841226,65219.3808882907,66320.4125177809,"ANADARKO BASIN","OKLAHOMA","CANADIAN",35.6668586,-98.277376819,35.65332,-98.27473,"INDIAN 1870","WOODFORD","CIMAREX",2122.41666666667,4044.83333333333,7324.66666666667,2,12,69505.1558759406,68554.6188631357,66852.3089212878,1415.64341666667,706.004283333333,12,2123.37478876708,0.632452732794122,1.3,28375.51,17836.2833333333,11732.2566666667,30189.14,20903.4833333333,12994.6666666667,8880.91666666667,22326.05,14958.92,9977.09666666667,6872.82,17223.2833333333,2749.36666666667,2096.43333333333,1370.63333333333,1503.06666666667,1368.76666666667,1383.5,1430.2,1332.96666666667,874.033333333333,1115.76666666667,1069.76666666667,1028.43333333333
"35017244300000",4443,737.4623,1539.823,11974,19537,28834,19092.837818596,20031.5683981961,22159.7840755735,"ANADARKO BASIN","OKLAHOMA","CANADIAN",35.595356981,-98.177231823,35.60909,-98.17677,"INDIAN 1870","WOODFORD","DEVON",7071.41304347826,11848.2391304348,19791.8043478261,3,46,26699.0760550298,28595.0763859176,30998.3354303859,1242.99406502174,759.740784782609,46,4354.46804230844,0.956722243669655,1.3,36766.8,17515.9,13300.1,29104.1966666667,26899.7,13321.2,9618.2,21569.2333333333,15360.3166666667,7125.35,5886.38333333333,12120.71,4469.63333333333,3525.63333333333,2951.66666666667,2304.23333333333,1931.9,1990.33333333333,1786.63333333333,1693.23333333333,1531.43333333333,1443.06666666667,1371.6,1266.2
"35017243870000",4642,838.4407,1281.261,2961,6730,13540,30687.868852459,36087.5352964905,36272.8799328296,"ANADARKO BASIN","OKLAHOMA","CANADIAN",35.666623675,-98.253422978,35.65318,-98.25271,"INDIAN 1870","WOODFORD","CIMAREX",3365.66666666667,6792.16666666667,12614.3333333333,2,12,37002.210669579,36896.8039890836,36245.3105205707,1408.9155,818.408,12,1584.11075443047,0.772822661912825,1.3,20956.97,13804.5133333333,9054.5,24511.11,16136.6666666667,9479.38333333333,7107.8,17481.7166666667,11284.29,6763.96666666667,4957.53333333333,12172.14,1559.96666666667,1422.06666666667,1338.06666666667,1225.43333333333,1014.46666666667,1029.6,974.6,826.166666666667,862.466666666667,645.166666666667,794.8,745.433333333333
"35017243610000",4389,824.3795,1775.201,6327,9477,14907,34530.2435192459,33628.4178915758,41814.9365197909,"ANADARKO BASIN","OKLAHOMA","CANADIAN",35.595623223,-98.196451889,35.60908,-98.19608,"INDIAN 1870","WOODFORD","DEVON",7572.66666666667,12317.4166666667,19603.0833333333,2,12,31955.57573616,33209.7751001918,37505.3694568124,1527.90711666667,791.991008333333,12,3888.59411651138,0.944043403228741,1.3,38688.07,20394.53,14712.0366666667,33403.42,33251.0166666667,14463.55,10836.4666666667,23884.8666666667,18916.5133333333,10578.19,8290.11,18089.0333333333,4395.7,2696.53333333333,2239.46666666667,2034.53333333333,2256.2,1808.83333333333,1955.73333333333,1756,1797.3,1062.7,1039.46666666667,1011.06666666667
"35017245140000",4875,901.8218,1767.97,5430,9166,14440,25236.8769298633,26471.2906504065,26928.729281768,"ANADARKO BASIN","OKLAHOMA","CANADIAN",35.695228164,-98.209312614,35.68174,-98.21026,"INDIAN 1870","WOODFORD","CIMAREX",6418.6,11747.6,18835.7,6,10,20966.5016401762,20721.8304408031,20903.0102613621,1597.50785,838.66053,9,1691.7010780868,0.622672955706048,1.3,24549.6466666667,13061.2,9352.29333333333,21180.16,15955.1,10191.9666666667,6779,15915.6666666667,11897.36,7553.37333333333,3420.02,9861.80666666667,1907.06666666667,1565.96666666667,1401.06666666667,1475.36666666667,1222.83333333333,1158.33333333333,1093.43333333333,945.833333333333,997.5,930.2,908.866666666667,850.5
